Occurrence_ID,Work_ID,Source_Commit,Source_Line,Source_Section,Source_Subsection,Title_As_Listed,Primary_URL_As_Listed,Strong_Identifier,Repository_Date,Venue_Label,Taxonomy_Branch,Feedback_Type,Feedback_Subtype,Feedback_Granularity,Feedback_Phase,Interaction_Types,Interaction_Variant,Orchestration_Strategy,Orchestration_Synchronization,Communication_Structure,Communication_Mode
ACL26-O-0245,ACL26-W-9373B7410120,7b3ba9deefe99172748582f6025d995ccc2a6f86,552,Taxonomy,Human Feedback,SOTOPIA: Interactive Evaluation for Social Intelligence in Language Agents,https://arxiv.org/abs/2310.11667,arxiv:2310.11667,2023/10,,Human Feedback,"Evaluative, Implicit","Scalar Rating, User Action","Holistic, Segment","During Task, Post Task",,,,,,
ACL26-O-0246,ACL26-W-8B4D5F621271,7b3ba9deefe99172748582f6025d995ccc2a6f86,553,Taxonomy,Human Feedback,MindAgent: Emergent Gaming Interaction,https://arxiv.org/abs/2309.09971,arxiv:2309.09971,2023/09 [](https://github.com/mindagent/mindagent),,Human Feedback,Corrective,Refinement,Segment,During Task,,,,,,
ACL26-O-0247,ACL26-W-70C548CF025A,7b3ba9deefe99172748582f6025d995ccc2a6f86,554,Taxonomy,Human Feedback,Drive As You Speak: Enabling Human-Like Interaction With Large Language Models in Autonomous Vehicles,https://arxiv.org/abs/2309.10228,arxiv:2309.10228,2023/09,,Human Feedback,Guidance,Demonstration,Segment,During Task,,,,,,
ACL26-O-0248,ACL26-W-BE797B75B0BD,7b3ba9deefe99172748582f6025d995ccc2a6f86,555,Taxonomy,Human Feedback,MINT: Evaluating LLMs in Multi-turn Interaction with Tools and Language Feedback,https://arxiv.org/pdf/2309.10691,arxiv:2309.10691,2023/09,,Human Feedback,Evaluative,Binary Assessment,Holistic,During Task,,,,,,
ACL26-O-0249,ACL26-W-411FA4F27687,7b3ba9deefe99172748582f6025d995ccc2a6f86,556,Taxonomy,Human Feedback,MetaGPT: Meta Programming for A Multi-Agent Collaborative Framework,https://arxiv.org/abs/2308.00352,arxiv:2308.00352,2023/08 [](https://github.com/geekan/MetaGPT),,Human Feedback,"Evaluative, Guidance",Binary Assessment,Holistic,"Initial Setup, Post Task",,,,,,
ACL26-O-0250,ACL26-W-408C0D3B0684,7b3ba9deefe99172748582f6025d995ccc2a6f86,557,Taxonomy,Human Feedback,LLM-Based Human-Robot Collaboration Framework for Manipulation Tasks,https://arxiv.org/abs/2308.14972,arxiv:2308.14972,2023/08,,Human Feedback,"Corrective, Guidance","Demonstration, Refinement",Segment,During Task,,,,,,
ACL26-O-0251,ACL26-W-0437B1C929E7,7b3ba9deefe99172748582f6025d995ccc2a6f86,558,Taxonomy,Human Feedback,Embodied Task Planning with Large Language Models,https://arxiv.org/abs/2307.01848,arxiv:2307.01848,2023/07 [](https://github.com/Gary3410/TaPA),,Human Feedback,"Guidance, Evaluative","Demonstration, Binary Assessment","Holistic, Segment","Initial Setup, Post Task",,,,,,
ACL26-O-0252,ACL26-W-906C5B07BE8D,7b3ba9deefe99172748582f6025d995ccc2a6f86,559,Taxonomy,Human Feedback,Building cooperative embodied agents modularly with large language models,https://arxiv.org/abs/2307.02485,arxiv:2307.02485,2023/07,,Human Feedback,Evaluative,Scalar Rating,Holistic,Post Task,,,,,,
ACL26-O-0253,ACL26-W-BF65B171074F,7b3ba9deefe99172748582f6025d995ccc2a6f86,560,Taxonomy,Human Feedback,Improved Trust in Human-Robot Collaboration With ChatGPT,https://ieeexplore.ieee.org/abstract/document/10141597,title:improved trust in human robot collaboration with chatgpt,2023/06,,Human Feedback,Guidance,"Demonstration, Critique",Segment,During Task,,,,,,
ACL26-O-0254,ACL26-W-2303C771A632,7b3ba9deefe99172748582f6025d995ccc2a6f86,561,Taxonomy,Human Feedback,Investigating Agency of LLMs in Human-AI Collaboration Tasks,https://arxiv.org/abs/2305.12815,arxiv:2305.12815,2023/05,,Human Feedback,Guidance,"Demonstration, Critique",Segment,During Task,,,,,,
ACL26-O-0255,ACL26-W-F792DD4BA5E2,7b3ba9deefe99172748582f6025d995ccc2a6f86,562,Taxonomy,Human Feedback,Improving grounded language understanding in a collaborative environment by interacting with agents through help feedback,https://arxiv.org/abs/2304.10750,arxiv:2304.10750,2023/04,,Human Feedback,"Corrective, Guidance","Demonstration, Refinement",Holistic,During Task,,,,,,
ACL26-O-0256,ACL26-W-142E22860F9B,7b3ba9deefe99172748582f6025d995ccc2a6f86,563,Taxonomy,Human Feedback,PaLM-E: An Embodied Multimodal Language Model,https://openreview.net/forum?id=VTpHpqM3Cf&utm_campaign=The%20Batch&utm_source=hs_email&utm_medium=email&utm_content=284568789&_hsenc=p2ANqtz-9lsSL4nXMrOGBQqGoqktY5Yno_r9-nTOARZinDcgihFNqcOFEQb_MVtHKdpgI2AC3N8SrNW5PxcD0uxl4WeKcPJgUOgw,openreview:vtphpqm3cf,2023/03,,Human Feedback,"Guidance, Implicit","Demonstration, User Action",Segment,During Task,,,,,,
ACL26-O-0257,ACL26-W-E55532615993,7b3ba9deefe99172748582f6025d995ccc2a6f86,564,Taxonomy,Human Feedback,Ai chains: Transparent and controllable human-ai interaction by chaining large language model prompts,https://dl.acm.org/doi/abs/10.1145/3491102.3517582,title:ai chains transparent and controllable human ai interaction by chaining large language model prompts,2021/10,,Human Feedback,Corrective,Refinement,Segment,During Task,,,,,,
ACL26-O-0258,ACL26-W-5BA841BD1C2A,7b3ba9deefe99172748582f6025d995ccc2a6f86,578,Taxonomy,Interaction,Just A Rather Very Intelligent Spoken Agent (JarvisBench),https://arxiv.org/abs/2607.16610,arxiv:2607.16610,2026/07,,Interaction,,,,,Collaboration,"Supervision, Cooperation",,,,
ACL26-O-0259,ACL26-W-0683577E1E9C,7b3ba9deefe99172748582f6025d995ccc2a6f86,579,Taxonomy,Interaction,LLM Agents for Deliberative Collaboration: A Study on Joint Decision Making Under Partial Observability,https://arxiv.org/abs/2607.06157,arxiv:2607.06157,2026/07 [](https://github.com/wcx21/deliberative-collaboration-agents),,Interaction,,,,,Collaboration,"Cooperation, Coordination",,,,
ACL26-O-0260,ACL26-W-6B3ADFD39E05,7b3ba9deefe99172748582f6025d995ccc2a6f86,580,Taxonomy,Interaction,HAS-Bench: Evaluating LLM-Based Human-Agent Systems under Configurable Human Participation,https://arxiv.org/abs/2607.04329,arxiv:2607.04329,2026/07,,Interaction,,,,,Collaboration,"Supervision, Delegation, Coordination",,,,
ACL26-O-0261,ACL26-W-F7B93EF4142D,7b3ba9deefe99172748582f6025d995ccc2a6f86,581,Taxonomy,Interaction,Uncertainty Decomposition for Clarification Seeking in LLM Agents,https://arxiv.org/abs/2606.19559,arxiv:2606.19559,2026/06,,Interaction,,,,,Collaboration,Cooperation,,,,
ACL26-O-0262,ACL26-W-B62CCF74D983,7b3ba9deefe99172748582f6025d995ccc2a6f86,582,Taxonomy,Interaction,Learning User Simulators with Turing Rewards,https://arxiv.org/abs/2606.19336,arxiv:2606.19336,2026/06,,Interaction,,,,,Collaboration,Cooperation,,,,
ACL26-O-0263,ACL26-W-3B894E22ADAF,7b3ba9deefe99172748582f6025d995ccc2a6f86,583,Taxonomy,Interaction,Getting Better at Working With You: Compiling User Corrections into Runtime Enforcement for Coding Agents (TRACE),https://arxiv.org/abs/2606.13174,arxiv:2606.13174,2026/06 [](https://github.com/YujunZhou/tellonce),,Interaction,,,,,Collaboration,"Supervision, Cooperation",,,,
ACL26-O-0264,ACL26-W-589CAE49FEF9,7b3ba9deefe99172748582f6025d995ccc2a6f86,584,Taxonomy,Interaction,Re-Centering Humans in LLM Personalization,https://arxiv.org/abs/2606.06614,arxiv:2606.06614,2026/06,,Interaction,,,,,Collaboration,Cooperation,,,,
ACL26-O-0265,ACL26-W-3474AE13BD1A,7b3ba9deefe99172748582f6025d995ccc2a6f86,585,Taxonomy,Interaction,CollabBench: Benchmarking and Unleashing Collaborative Ability of LLMs with Diverse Players via Proactive Engagement,https://arxiv.org/abs/2606.05793,arxiv:2606.05793,2026/06,,Interaction,,,,,Collaboration,"Cooperation, Coordination",,,,
ACL26-O-0266,ACL26-W-3086638BE92A,7b3ba9deefe99172748582f6025d995ccc2a6f86,586,Taxonomy,Interaction,"Human Oversight of Agentic Systems in Practice: Examining the Oversight Work, Challenges, and Heuristics of Developers Using Software Agents",https://arxiv.org/abs/2606.05391,arxiv:2606.05391,2026/06,,Interaction,,,,,Collaboration,"Supervision, Delegation",,,,
ACL26-O-0267,ACL26-W-3717D5F201B9,7b3ba9deefe99172748582f6025d995ccc2a6f86,587,Taxonomy,Interaction,Uncertainty-Aware Clarification in LLM Agents with Information Gain,https://arxiv.org/abs/2606.03135,arxiv:2606.03135,2026/06,,Interaction,,,,,Collaboration,Cooperation,,,,
ACL26-O-0268,ACL26-W-DF07DBD078A5,7b3ba9deefe99172748582f6025d995ccc2a6f86,588,Taxonomy,Interaction,Not All Uncertainty Is Equal: How Uncertainty Granularity Shapes Human Verification in LLM-Assisted Decision Making,https://arxiv.org/abs/2605.28571,arxiv:2605.28571,2026/05,,Interaction,,,,,Collaboration,Supervision,,,,
ACL26-O-0269,ACL26-W-4388C640E4B8,7b3ba9deefe99172748582f6025d995ccc2a6f86,589,Taxonomy,Interaction,VitaBench 2.0: Evaluating Personalized and Proactive Agents in Long-Term User Interactions,https://arxiv.org/abs/2605.27141,arxiv:2605.27141,2026/05 [](https://github.com/meituan-longcat/VitaBench-2.0),,Interaction,,,,,Collaboration,"Cooperation, Delegation",,,,
ACL26-O-0270,ACL26-W-7D20B284A65F,7b3ba9deefe99172748582f6025d995ccc2a6f86,590,Taxonomy,Interaction,Reinforcing Human Behavior Simulation via Verbal Feedback (DITTO & SOUL),https://arxiv.org/abs/2605.20506,arxiv:2605.20506,2026/05,,Interaction,,,,,Collaboration,Cooperation,,,,
ACL26-O-0271,ACL26-W-EBC77D62BDE3,7b3ba9deefe99172748582f6025d995ccc2a6f86,591,Taxonomy,Interaction,ECHO: Explainable Co-editing with Human-in-the-loop Operations for Presentation Refinement,https://arxiv.org/abs/2606.09851,arxiv:2606.09851,2026/05,,Interaction,,,,,Collaboration,"Supervision, Cooperation",,,,
ACL26-O-0272,ACL26-W-F58001D0B0AA,7b3ba9deefe99172748582f6025d995ccc2a6f86,592,Taxonomy,Interaction,AgentCollabBench: Diagnosing When Good Agents Make Bad Collaborators,https://arxiv.org/abs/2605.08647,arxiv:2605.08647,2026/05,,Interaction,,,,,Collaboration,Coordination,,,,
ACL26-O-0273,ACL26-W-8AF9F5C774AA,7b3ba9deefe99172748582f6025d995ccc2a6f86,593,Taxonomy,Interaction,SalesSim: Benchmarking and Aligning Multimodal Language Models as Retail User Simulators,https://arxiv.org/abs/2605.08334,arxiv:2605.08334,2026/05,,Interaction,,,,,Collaboration,Cooperation,,,,
ACL26-O-0274,ACL26-W-A9CBC0D4C5D5,7b3ba9deefe99172748582f6025d995ccc2a6f86,594,Taxonomy,Interaction,A Decoupled Human-in-the-Loop System for Controlled Autonomy in Agentic Workflows,https://arxiv.org/abs/2604.23049,arxiv:2604.23049,2026/04,,Interaction,,,,,Collaboration,"Supervision, Delegation",,,,
ACL26-O-0275,ACL26-W-4B3108A0E53F,7b3ba9deefe99172748582f6025d995ccc2a6f86,595,Taxonomy,Interaction,CollabSkill: Evaluating Human-Agent Collaboration On Real-World Tasks,https://arxiv.org/abs/2606.09833,arxiv:2606.09833,2026/04,,Interaction,,,,,Collaboration,"Cooperation, Delegation",,,,
ACL26-O-0276,ACL26-W-589A20C57AE3,7b3ba9deefe99172748582f6025d995ccc2a6f86,596,Taxonomy,Interaction,When Users Change Their Mind: Evaluating Interruptible Agents in Long-Horizon Web Navigation (InterruptBench),https://arxiv.org/abs/2604.00892,arxiv:2604.00892,2026/04 [](https://github.com/HenryPengZou/InterruptBench),,Interaction,,,,,Collaboration,"Supervision, Cooperation",,,,
ACL26-O-0277,ACL26-W-D9ACE8823B34,7b3ba9deefe99172748582f6025d995ccc2a6f86,597,Taxonomy,Interaction,Ask or Assume? Uncertainty-Aware Clarification-Seeking in Coding Agents,https://arxiv.org/abs/2603.26233,arxiv:2603.26233,2026/03,,Interaction,,,,,Collaboration,Cooperation,,,,
ACL26-O-0278,ACL26-W-36588A821BE5,7b3ba9deefe99172748582f6025d995ccc2a6f86,598,Taxonomy,Interaction,User Preference Modeling for Conversational LLM Agents: Weak Rewards from Retrieval-Augmented Interaction (VARS),https://arxiv.org/abs/2603.20939,arxiv:2603.20939,2026/03 [](https://github.com/YurenHao0426/VARS),,Interaction,,,,,Collaboration,Cooperation,,,,
ACL26-O-0279,ACL26-W-CE8841F63DE7,7b3ba9deefe99172748582f6025d995ccc2a6f86,599,Taxonomy,Interaction,"LiveClawBench: Benchmarking LLM Agents on Complex, Real-World Assistant Tasks",https://arxiv.org/abs/2604.13072,arxiv:2604.13072,2026/03 [](https://github.com/Mosi-AI/LiveClawBench),,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0280,ACL26-W-B60BD98A4CFF,7b3ba9deefe99172748582f6025d995ccc2a6f86,600,Taxonomy,Interaction,AgentDS: Benchmarking the Future of Human-AI Collaboration in Domain-Specific Data Science,https://arxiv.org/abs/2603.19005,arxiv:2603.19005,2026/03,,Interaction,,,,,Collaboration,"Cooperation, Delegation",,,,
ACL26-O-0281,ACL26-W-293F1643C176,7b3ba9deefe99172748582f6025d995ccc2a6f86,601,Taxonomy,Interaction,ViviDoc: Generating Interactive Documents through Human-Agent Collaboration,https://arxiv.org/abs/2603.01912,arxiv:2603.01912,2026/03 [](https://github.com/MisterBrookT/vividoc),,Interaction,,,,,Collaboration,Cooperation,,,,
ACL26-O-0282,ACL26-W-7CBA3E6AFA56,7b3ba9deefe99172748582f6025d995ccc2a6f86,602,Taxonomy,Interaction,InfoPO: Information-Driven Policy Optimization for User-Centric Agents,https://arxiv.org/abs/2603.00656,arxiv:2603.00656,2026/02 [](https://github.com/kfq20/InfoPO),,Interaction,,,,,Collaboration,Cooperation,,,,
ACL26-O-0283,ACL26-W-F60977424D7F,7b3ba9deefe99172748582f6025d995ccc2a6f86,603,Taxonomy,Interaction,Modeling Distinct Human Interaction in Web Agents (CowCorpus),https://arxiv.org/abs/2602.17588,arxiv:2602.17588,2026/02,,Interaction,,,,,Collaboration,"Supervision, Delegation, Coordination",,,,
ACL26-O-0284,ACL26-W-B5A204F4467D,7b3ba9deefe99172748582f6025d995ccc2a6f86,604,Taxonomy,Interaction,Overseeing Agents Without Constant Oversight: Challenges and Opportunities,https://arxiv.org/abs/2602.16844,arxiv:2602.16844,2026/02,,Interaction,,,,,Collaboration,Supervision,,,,
ACL26-O-0285,ACL26-W-663CA9009136,7b3ba9deefe99172748582f6025d995ccc2a6f86,605,Taxonomy,Interaction,Learning Personalized Agents from Human Feedback,https://arxiv.org/abs/2602.16173,arxiv:2602.16173,2026/02 [](https://github.com/facebookresearch/PAHF),,Interaction,,,,,Collaboration,Cooperation,,,,
ACL26-O-0286,ACL26-W-BB5531AED203,7b3ba9deefe99172748582f6025d995ccc2a6f86,606,Taxonomy,Interaction,Value of Information: A Framework for Human-Agent Communication,https://arxiv.org/abs/2601.06407,arxiv:2601.06407,2026/01,,Interaction,,,,,Collaboration,Cooperation,,,,
ACL26-O-0287,ACL26-W-E540ED94D93D,7b3ba9deefe99172748582f6025d995ccc2a6f86,607,Taxonomy,Interaction,Progressive Ideation using an Agentic AI Framework for Human-AI Co-Creation (MIDAS),https://arxiv.org/abs/2601.00475,arxiv:2601.00475,2026/01,,Interaction,,,,,Collaboration,Cooperation,,,,
ACL26-O-0288,ACL26-W-5EBE25240591,7b3ba9deefe99172748582f6025d995ccc2a6f86,608,Taxonomy,Interaction,From Correctness to Collaboration: Toward a Human-Centered Framework for Evaluating AI Agent Behavior in Software Engineering,https://arxiv.org/abs/2512.23844,arxiv:2512.23844,2025/12,,Interaction,,,,,Collaboration,"Supervision, Cooperation",,,,
ACL26-O-0289,ACL26-W-E4BE92A91819,7b3ba9deefe99172748582f6025d995ccc2a6f86,609,Taxonomy,Interaction,CentaurEval: Benchmarking Human-in-the-Loop Value in Agentic Coding,https://arxiv.org/abs/2512.04111,arxiv:2512.04111,2025/11,,Interaction,,,,,Collaboration,"Delegation, Cooperation",,,,
ACL26-O-0290,ACL26-W-D8C816D1E0C7,7b3ba9deefe99172748582f6025d995ccc2a6f86,610,Taxonomy,Interaction,Training Proactive and Personalized LLM Agents,https://arxiv.org/abs/2511.02208,arxiv:2511.02208,2025/11 [](https://github.com/sunnweiwei/PPP-Agent),,Interaction,,,,,Collaboration,Cooperation,,,,
ACL26-O-0291,ACL26-W-6B375620F05B,7b3ba9deefe99172748582f6025d995ccc2a6f86,611,Taxonomy,Interaction,Training LLM Agents to Empower Humans,https://arxiv.org/abs/2510.13709,arxiv:2510.13709,2025/10 [](https://github.com/festusev/codegen_empowerment),,Interaction,,,,,Collaboration,Cooperation,,,,
ACL26-O-0292,ACL26-W-F29E6413F26C,7b3ba9deefe99172748582f6025d995ccc2a6f86,612,Taxonomy,Interaction,How can we assess human-agent interactions? Case studies in software agent design,https://arxiv.org/abs/2510.09801v2,arxiv:2510.09801,2025/10,,Interaction,,,,,Collaboration,"Delegation, Supervision",,,,
ACL26-O-0293,ACL26-W-F1BC34347FF2,7b3ba9deefe99172748582f6025d995ccc2a6f86,613,Taxonomy,Interaction,RECODE-H: A Benchmark for Research Code Development with Interactive Human Feedback,https://arxiv.org/abs/2510.06186,arxiv:2510.06186,2025/10 [](https://github.com/ChunyuMiao98/RECODE-H),,Interaction,,,,,Collaboration,"Supervision, Cooperation",,,,
ACL26-O-0294,ACL26-W-C7370A263994,7b3ba9deefe99172748582f6025d995ccc2a6f86,614,Taxonomy,Interaction,UserRL: Training Proactive User-Centric Agent via Reinforcement Learning,https://arxiv.org/abs/2509.19736,arxiv:2509.19736,2025/09 [](https://github.com/SalesforceAIResearch/UserRL),,Interaction,,,,,Collaboration,"Supervision, Cooperation",,,,
ACL26-O-0295,ACL26-W-131C63C14258,7b3ba9deefe99172748582f6025d995ccc2a6f86,615,Taxonomy,Interaction,MUA-RL: Multi-turn User-interacting Agent Reinforcement Learning for agentic tool use,https://arxiv.org/abs/2508.18669,arxiv:2508.18669,2025/08 [](https://github.com/zzwkk/MUA-RL),,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0296,ACL26-W-721A73E61171,7b3ba9deefe99172748582f6025d995ccc2a6f86,616,Taxonomy,Interaction,Magentic-UI: Towards Human-in-the-loop Agentic Systems,https://www.arxiv.org/abs/2507.22358,arxiv:2507.22358,2025/07 [](https://github.com/microsoft/magentic-ui),,Interaction,,,,,Collaboration,"Cooperation, Coordination",,,,
ACL26-O-0297,ACL26-W-A74FB31E13AF,7b3ba9deefe99172748582f6025d995ccc2a6f86,617,Taxonomy,Interaction,UserBench: An Interactive Gym Environment for User-Centric Agents,https://arxiv.org/abs/2507.22034,arxiv:2507.22034,2025/07 [](https://github.com/SalesforceAIResearch/UserBench),,Interaction,,,,,Collaboration,Cooperation,,,,
ACL26-O-0298,ACL26-W-28AB5703E4A4,7b3ba9deefe99172748582f6025d995ccc2a6f86,618,Taxonomy,Interaction,Enabling Self-Improving Agents to Learn at Test Time With Human-In-The-Loop Guidance,https://www.arxiv.org/abs/2507.17131,arxiv:2507.17131,2025/07 [](https://github.com/yf-he/aria),,Interaction,,,,,Collaboration,Supervision,,,,
ACL26-O-0299,ACL26-W-060DCE500842,7b3ba9deefe99172748582f6025d995ccc2a6f86,619,Taxonomy,Interaction,τ2-Bench: Evaluating Conversational Agents in a Dual-Control Environment,https://arxiv.org/abs/2506.07982,arxiv:2506.07982,2025/06 [](https://github.com/sierra-research/tau2-bench),,Interaction,,,,,Collaboration,"Cooperation, Coordination",,,,
ACL26-O-0300,ACL26-W-298AE29DE73E,7b3ba9deefe99172748582f6025d995ccc2a6f86,620,Taxonomy,Interaction,Learning to Clarify: Multi-turn Conversations with Action-Based Contrastive Self-Training,https://arxiv.org/abs/2406.00222,arxiv:2406.00222,2025/05,,Interaction,,,,,Collaboration,Cooperation,,,,
ACL26-O-0301,ACL26-W-9C1E5C5352DF,7b3ba9deefe99172748582f6025d995ccc2a6f86,621,Taxonomy,Interaction,Prototypical Human-AI Collaboration Behaviors from LLM-Assisted Writing in the Wild,https://arxiv.org/abs/2505.16023,arxiv:2505.16023,2025/05 [](https://github.com/microsoft/prototypical-hai-collaborations),,Interaction,,,,,Collaboration,"Supervision, Cooperation",,,,
ACL26-O-0302,ACL26-W-C970EBF2C407,7b3ba9deefe99172748582f6025d995ccc2a6f86,622,Taxonomy,Interaction,XtraGPT: LLMs for Human-AI Collaboration on Controllable Academic Paper Revision,https://arxiv.org/abs/2505.11336,arxiv:2505.11336,2025/05 [](https://github.com/NuoJohnChen/XtraGPT),,Interaction,,,,,Collaboration,"Delegation, Supervision",,,,
ACL26-O-0303,ACL26-W-DB6A36EBE966,7b3ba9deefe99172748582f6025d995ccc2a6f86,623,Taxonomy,Interaction,MineWorld: A Real-Time and Open-Source Interactive World Model on Minecraft,https://arxiv.org/abs/2504.08388,arxiv:2504.08388,2025/04 [](https://github.com/microsoft/MineWorld),,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0304,ACL26-W-D41B8F50CF09,7b3ba9deefe99172748582f6025d995ccc2a6f86,624,Taxonomy,Interaction,Experimental Exploration: Investigating Cooperative Interaction Behavior Between Humans and Large Language Model Agents,https://arxiv.org/abs/2503.07320,arxiv:2503.07320,2025/03,,Interaction,,,,,Coopetition,,,,,
ACL26-O-0305,ACL26-W-8EDE1E377D5D,7b3ba9deefe99172748582f6025d995ccc2a6f86,625,Taxonomy,Interaction,FinArena: A Human-Agent Collaboration Framework for Financial Market Analysis and Forecasting,https://arxiv.org/abs/2503.02692,arxiv:2503.02692,2025/03,,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0306,ACL26-W-EC4A2ED9764C,7b3ba9deefe99172748582f6025d995ccc2a6f86,626,Taxonomy,Interaction,SWEET-RL: Training Multi-Turn LLM Agents on Collaborative Reasoning Tasks,https://arxiv.org/abs/2503.15478,arxiv:2503.15478,2025/03 [](https://github.com/facebookresearch/sweet_rl),,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0307,ACL26-W-3BFB45451A36,7b3ba9deefe99172748582f6025d995ccc2a6f86,627,Taxonomy,Interaction,ConvCodeWorld: Benchmarking Conversational Code Generation in Reproducible Feedback Environments,https://arxiv.org/abs/2502.19852,arxiv:2502.19852,2025/02 [](https://github.com/stovecat/convcodeworld),,Interaction,,,,,Collaboration,"Supervision, Delegation",,,,
ACL26-O-0308,ACL26-W-5EC9FA89DEB5,7b3ba9deefe99172748582f6025d995ccc2a6f86,628,Taxonomy,Interaction,Leveraging Dual Process Theory in Language Agent Framework for Real-time Simultaneous Human-AI Collaboration,https://arxiv.org/abs/2502.11882,arxiv:2502.11882,2025/02 [](https://github.com/sjtu-marl/DPT-Agent),,Interaction,,,,,Collaboration,,,,,
ACL26-O-0309,ACL26-W-423C8B00B679,7b3ba9deefe99172748582f6025d995ccc2a6f86,629,Taxonomy,Interaction,CowPilot: A Framework for Autonomous and Human-Agent Collaborative Web Navigation,https://arxiv.org/abs/2501.16609,arxiv:2501.16609,2025/01,,Interaction,,,,,Collaboration,"Supervision, Delegation, Coordination",,,,
ACL26-O-0310,ACL26-W-9467D8B4B48F,7b3ba9deefe99172748582f6025d995ccc2a6f86,630,Taxonomy,Interaction,Collaborative Gym: A Framework for Enabling and Evaluating Human-Agent Collaboration (Co-Gym),https://arxiv.org/abs/2412.15701,arxiv:2412.15701,2024/12 [](https://github.com/SALT-NLP/collaborative-gym),,Interaction,,,,,Collaboration,"Supervision, Delegation",,,,
ACL26-O-0311,ACL26-W-DAE52C72AF2E,7b3ba9deefe99172748582f6025d995ccc2a6f86,631,Taxonomy,Interaction,Towards Modeling Human-Agentic Collaborative Workflows: A BPMN Extension,https://arxiv.org/abs/2412.05958,arxiv:2412.05958,2024/12 [](https://github.com/BESSER-PEARL/agentic-bpmn),,Interaction,,,,,Collaboration,Coordination,,,,
ACL26-O-0312,ACL26-W-D19212BC55B0,7b3ba9deefe99172748582f6025d995ccc2a6f86,632,Taxonomy,Interaction,To Help or Not to Help: LLM-based Attentive Support for Human-Robot Group Interactions,https://ieeexplore.ieee.org/abstract/document/10801517,title:to help or not to help llm based attentive support for human robot group interactions,2024/10 [](https://github.com/HRI-EU/AttentiveSupport),,Interaction,,,,,Collaboration,Coordination,,,,
ACL26-O-0313,ACL26-W-7B261B704808,7b3ba9deefe99172748582f6025d995ccc2a6f86,633,Taxonomy,Interaction,PARTNR: A Benchmark for Planning and Reasoning in Embodied Multi-Agent Tasks,https://openreview.net/forum?id=T5QLRRHyL1,openreview:t5qlrrhyl1,2024/10 [](https://github.com/facebookresearch/partnr-planner/tree/main/),,Interaction,,,,,Collaboration,"Coordination, Cooperation",,,,
ACL26-O-0314,ACL26-W-3CA54311D04A,7b3ba9deefe99172748582f6025d995ccc2a6f86,634,Taxonomy,Interaction,AssistantX: An  Proactive Assistant in Collaborative Human-Populated Environment,https://arxiv.org/abs/2409.17655,arxiv:2409.17655,2024/09 [](https://github.com/AssistantX-Agent/AssistantX),,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0315,ACL26-W-D871D8C34730,7b3ba9deefe99172748582f6025d995ccc2a6f86,635,Taxonomy,Interaction,Mutual Theory of Mind in Human-AI Collaboration: An Empirical Study with LLM-driven AI Agents in a Real-time Shared Workspace Task,https://arxiv.org/abs/2409.08811,arxiv:2409.08811,2024/09,,Interaction,,,,,Collaboration,Coordination,,,,
ACL26-O-0316,ACL26-W-AA6CB8E44012,7b3ba9deefe99172748582f6025d995ccc2a6f86,636,Taxonomy,Interaction,Into the Unknown Unknowns: Engaged Human Learning through Participation in Language Model Agent Conversations,https://arxiv.org/abs/2408.15232,arxiv:2408.15232,2024/08 [](https://github.com/stanford-oval/storm),,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0317,ACL26-W-363C9C5D6B87,7b3ba9deefe99172748582f6025d995ccc2a6f86,637,Taxonomy,Interaction,Human-LLM Collaboration in Generative Design for Customization,https://www.sciencedirect.com/science/article/abs/pii/S0278612525000731,title:human llm collaboration in generative design for customization,2024/07,,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0318,ACL26-W-35C5DACF7EE6,7b3ba9deefe99172748582f6025d995ccc2a6f86,638,Taxonomy,Interaction,DigiRL: Training In-The-Wild Device-Control Agents with Autonomous Reinforcement Learning,https://arxiv.org/abs/2406.11896,arxiv:2406.11896,2024/06 [](https://github.com/DigiRL-agent/digirl),,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0319,ACL26-W-AA99FEC3C3CF,7b3ba9deefe99172748582f6025d995ccc2a6f86,639,Taxonomy,Interaction,Enhancing Human-Robot Collaborative Assembly in Manufacturing Systems Using Large Language Models,https://arxiv.org/abs/2406.01915,arxiv:2406.01915,2024/06,,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0320,ACL26-W-91837228F5C3,7b3ba9deefe99172748582f6025d995ccc2a6f86,640,Taxonomy,Interaction,Enhancing the LLM-Based Robot Manipulation Through Human-Robot Collaboration,https://ieeexplore.ieee.org/abstract/document/10561501,title:enhancing the llm based robot manipulation through human robot collaboration,2024/06,,Interaction,,,,,Collaboration,Delegation,,,,
ACL26-O-0321,ACL26-W-B0D03D3BB94B,7b3ba9deefe99172748582f6025d995ccc2a6f86,641,Taxonomy,Interaction,WebCanvas: Benchmarking Web Agents in Online Environments,https://arxiv.org/pdf/2406.12373,arxiv:2406.12373,2024/06,,Interaction,,,,,Collaboration,Delegation,,,,
